# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
332.3000 R_intersting83 2325 1 0.2000 B1 A0 299 Y B1->A0
340.1000 intersting85 1000 1 0.1000 A0 B1 299 N A0->B1
340.3000 R_intersting85 2949 1 0.2000 B1 A0 299 Y B1->A0
344.1000 intersting86 1000 1 0.1000 A0 B1 299 N A0->B1
344.3000 R_intersting86 2949 1 0.2000 B1 A0 299 Y B1->A0
348.1000 intersting87 1000 1 0.1000 A0 B1 299 N A0->B1
348.2000 R_intersting87 4548 1 0.1000 B1 A0 299 Y B1->A0
352.2000 R_intersting88 1654 1 0.1000 B1 A0 299 Y B1->A0
356.3000 R_intersting89 1064 1 0.2000 B1 A0 299 Y B1->A0
360.1000 intersting90 1000 1 0.1000 A0 B1 299 N A0->B1
360.3000 R_intersting90 4548 1 0.2000 B1 A0 299 Y B1->A0
368.3000 R_intersting92 1654 1 0.2000 B1 A0 299 Y B1->A0
372.1000 intersting93 1000 1 0.1000 A0 B1 299 N A0->B1
372.2000 R_intersting93 1981 1 0.1000 B1 A0 299 Y B1->A0
376.1000 intersting94 1000 1 0.1000 A0 B1 299 N A0->B1
376.2000 R_intersting94 2784 1 0.1000 B1 A0 299 Y B1->A0
380.1000 intersting95 1000 1 0.1000 A0 B1 299 N A0->B1
380.2000 R_intersting95 2325 1 0.1000 B1 A0 299 Y B1->A0
384.1000 intersting96 1000 1 0.1000 A0 B1 299 N A0->B1
384.3000 R_intersting96 4883 1 0.2000 B1 A0 299 Y B1->A0
396.1000 intersting99 1000 1 0.1000 A0 B1 299 N A0->B1
396.3000 R_intersting99 2949 1 0.2000 B1 A0 299 Y B1->A0
400.3000 R_intersting100 1654 1 0.2000 B1 A0 299 Y B1->A0
404.3000 R_intersting101 1064 1 0.2000 B1 A0 299 Y B1->A0
408.1000 intersting102 1000 1 0.1000 A0 B1 299 N A0->B1
408.3000 R_intersting102 4883 1 0.2000 B1 A0 299 Y B1->A0
412.1000 intersting103 1000 1 0.1000 A0 B1 299 N A0->B1
412.3000 R_intersting103 1981 1 0.2000 B1 A0 299 Y B1->A0
416.1000 intersting104 1000 1 0.1000 A0 B1 299 N A0->B1
416.3000 R_intersting104 2784 1 0.2000 B1 A0 299 Y B1->A0
420.1000 intersting105 1000 1 0.1000 A0 B1 299 N A0->B1
420.2000 R_intersting105 4548 1 0.1000 B1 A0 299 Y B1->A0
424.3000 R_intersting106 1064 1 0.2000 B1 A0 299 Y B1->A0
428.1000 intersting107 1000 1 0.1000 A0 B1 299 N A0->B1
428.2000 R_intersting107 1981 1 0.1000 B1 A0 299 Y B1->A0
432.1000 intersting108 1000 1 0.1000 A0 B1 299 N A0->B1
432.3000 R_intersting108 2325 1 0.2000 B1 A0 299 Y B1->A0
436.1000 intersting109 1000 1 0.1000 A0 B1 299 N A0->B1
436.2000 R_intersting109 2784 1 0.1000 B1 A0 299 Y B1->A0
440.1000 intersting110 1000 1 0.1000 A0 B1 299 N A0->B1
440.2000 R_intersting110 2784 1 0.1000 B1 A0 299 Y B1->A0
444.1000 intersting111 1000 1 0.1000 A0 B1 299 N A0->B1
444.3000 R_intersting111 4883 1 0.2000 B1 A0 299 Y B1->A0
448.1000 intersting112 1000 1 0.1000 A0 B1 299 N A0->B1
448.3000 R_intersting112 1981 1 0.2000 B1 A0 299 Y B1->A0
452.2000 R_intersting113 1064 1 0.1000 B1 A0 299 Y B1->A0
456.1000 intersting114 1000 1 0.1000 A0 B1 299 N A0->B1
456.2000 R_intersting114 1981 1 0.1000 B1 A0 299 Y B1->A0
460.1000 intersting115 1000 1 0.1000 A0 B1 299 N A0->B1
460.3000 R_intersting115 2949 1 0.2000 B1 A0 299 Y B1->A0
464.2000 R_intersting116 1064 1 0.1000 B1 A0 299 Y B1->A0
468.1000 intersting117 1000 1 0.1000 A0 B1 299 N A0->B1
468.3000 R_intersting117 2784 1 0.2000 B1 A0 299 Y B1->A0
472.1000 intersting118 1000 1 0.1000 A0 B1 299 N A0->B1
472.2000 R_intersting118 1981 1 0.1000 B1 A0 299 Y B1->A0
476.1000 intersting119 1000 1 0.1000 A0 B1 299 N A0->B1
476.3000 R_intersting119 2784 1 0.2000 B1 A0 299 Y B1->A0
480.2000 R_intersting120 1064 1 0.1000 B1 A0 299 Y B1->A0
484.3000 R_intersting121 1654 1 0.2000 B1 A0 299 Y B1->A0
488.3000 R_intersting122 1064 1 0.2000 B1 A0 299 Y B1->A0
492.2000 R_intersting123 1654 1 0.1000 B1 A0 299 Y B1->A0
500.1000 intersting125 1000 1 0.1000 A0 B1 299 N A0->B1
500.2000 R_intersting125 4548 1 0.1000 B1 A0 299 Y B1->A0
504.1000 intersting126 1000 1 0.1000 A0 B1 299 N A0->B1
504.2000 R_intersting126 1981 1 0.1000 B1 A0 299 Y B1->A0
508.1000 intersting127 1000 1 0.1000 A0 B1 299 N A0->B1
