# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
8.1000 intersting2 1000 1 0.1000 B1 A0 299 N B1->A0
8.3000 R_ackr_intersting2 5000 1 0.2000 A0 B1 299 N A0->B1
8.4000 R_intersting20 5000 1 0.2900 A0 B1 299 N A0->B1
8.5000 R_intersting21 5000 1 0.3800 A0 B1 299 N A0->B1
8.6000 R_intersting22 5000 1 0.4700 A0 B1 299 N A0->B1
8.7000 R_intersting23 5000 1 0.5600 A0 B1 299 N A0->B1
8.8000 R_intersting24 5000 1 0.6500 A0 B1 299 N A0->B1
8.9000 R_intersting25 5000 1 0.7400 A0 B1 299 N A0->B1
9.0000 R_intersting26 5000 1 0.8300 A0 B1 299 N A0->B1
9.1000 R_intersting27 5000 1 0.9200 A0 B1 299 N A0->B1
9.2000 R_intersting28 5000 1 1.0100 A0 B1 299 N A0->B1
9.3000 R_intersting29 5000 1 1.1000 A0 B1 299 N A0->B1
9.4000 R_ctr_intersting2 5000 1 1.1900 A0 B1 299 N A0->B1
9.5000 R_R_ctr_intersting2 0 1 0.1000 B1 A0 299 N B1->A0
12.1000 intersting3 1000 1 0.1000 C2 B1 299 N C2->B1
12.3000 R_ackr_intersting3 5000 1 0.2000 B1 C2 299 N B1->C2
12.4000 R_intersting30 5000 1 0.2900 B1 C2 299 N B1->C2
12.5000 R_intersting31 5000 1 0.3800 B1 C2 299 N B1->C2
12.6000 R_intersting32 5000 1 0.4700 B1 C2 299 N B1->C2
12.7000 R_intersting33 5000 1 0.5600 B1 C2 299 N B1->C2
12.8000 R_intersting34 5000 1 0.6500 B1 C2 299 N B1->C2
12.9000 R_intersting35 5000 1 0.7400 B1 C2 299 N B1->C2
13.0000 R_intersting36 5000 1 0.8300 B1 C2 299 N B1->C2
13.1000 R_intersting37 5000 1 0.9200 B1 C2 299 N B1->C2
13.2000 R_intersting38 5000 1 1.0100 B1 C2 299 N B1->C2
13.3000 R_intersting39 5000 1 1.1000 B1 C2 299 N B1->C2
13.4000 R_ctr_intersting3 5000 1 1.1900 B1 C2 299 N B1->C2
13.5000 R_R_ctr_intersting3 0 1 0.1000 C2 B1 299 N C2->B1
16.1000 intersting4 1000 1 0.1000 A0 B1 299 N A0->B1
16.3000 R_ackr_intersting4 5000 1 0.2000 B1 A0 299 N B1->A0
16.4000 R_intersting40 5000 1 0.2900 B1 A0 299 N B1->A0
16.5000 R_intersting41 5000 1 0.3800 B1 A0 299 N B1->A0
16.6000 R_intersting42 5000 1 0.4700 B1 A0 299 N B1->A0
16.7000 R_intersting43 5000 1 0.5600 B1 A0 299 N B1->A0
16.8000 R_intersting44 5000 1 0.6500 B1 A0 299 N B1->A0
16.9000 R_intersting45 5000 1 0.7400 B1 A0 299 N B1->A0
17.0000 R_intersting46 5000 1 0.8300 B1 A0 299 N B1->A0
17.1000 R_intersting47 5000 1 0.9200 B1 A0 299 N B1->A0
17.2000 R_intersting48 5000 1 1.0100 B1 A0 299 N B1->A0
17.3000 R_intersting49 5000 1 1.1000 B1 A0 299 N B1->A0
17.4000 R_ctr_intersting4 5000 1 1.1900 B1 A0 299 N B1->A0
17.6000 R_R_ctr_intersting4 0 1 0.2000 A0 B1 299 N A0->B1
20.3000 R_ackr_intersting5 5000 1 0.2000 B1 C2 299 N B1->C2
20.4000 intersting5 1000 2 0.2900 C2 A0 299 N C2->B1->A0
20.5000 R_ackr_intersting5 5000 1 0.1000 A0 B1 299 N A0->B1
21.6000 R_R_ctr_intersting5 0 1 0.1000 B1 A0 299 N B1->A0
21.8000 R_R_R_ctr_intersting56 0 1 0.2000 A0 B1 299 N A0->B1
21.9000 R_R_R_ctr_intersting5 0 1 0.2900 A0 B1 299 N A0->B1
22.0000 R_R_R_R_ctr_intersting5 0 1 0.1000 B1 A0 299 N B1->A0
22.1000 R_intersting50 5000 2 0.1900 B1 C2 299 N B1->B1->C2
22.2000 R_intersting51 5000 2 0.2800 B1 C2 299 N B1->B1->C2
22.3000 R_intersting52 5000 2 0.3700 B1 C2 299 N B1->B1->C2
22.4000 R_intersting53 5000 2 0.4600 B1 C2 299 N B1->B1->C2
22.5000 R_intersting54 5000 2 0.5500 B1 C2 299 N B1->B1->C2
22.6000 R_intersting55 5000 2 0.6400 B1 C2 299 N B1->B1->C2
22.7000 R_R_R_ctr_intersting56 0 2 0.7300 B1 C2 299 N B1->B1->C2
22.8000 R_intersting57 5000 2 0.8200 B1 C2 299 N B1->B1->C2
22.9000 R_intersting58 5000 2 0.9100 B1 C2 299 N B1->B1->C2
23.0000 R_intersting59 5000 2 1.0000 B1 C2 299 N B1->B1->C2
23.1000 R_ctr_intersting5 0 2 1.0900 B1 C2 299 N B1->B1->C2
23.3000 R_R_ctr_intersting5 0 1 0.2000 C2 B1 299 N C2->B1
28.2000 R_ackr_intersting7 5000 1 0.1000 B1 C2 299 N B1->C2
28.3000 intersting7 1000 2 0.1900 C2 A0 299 N C2->B1->A0
28.4000 R_ackr_intersting7 5000 1 0.1000 A0 B1 299 N A0->B1
29.6000 R_R_ctr_intersting7 0 1 0.1000 B1 A0 299 N B1->A0
29.7000 R_intersting70 5000 2 0.1900 B1 C2 299 N B1->B1->C2
29.8000 R_intersting71 5000 2 0.2800 B1 C2 299 N B1->B1->C2
29.9000 R_intersting72 5000 2 0.3700 B1 C2 299 N B1->B1->C2
30.0000 R_intersting73 5000 2 0.4600 B1 C2 299 N B1->B1->C2
30.1000 R_intersting74 5000 2 0.5500 B1 C2 299 N B1->B1->C2
30.2000 R_intersting75 5000 2 0.6400 B1 C2 299 N B1->B1->C2
30.3000 R_intersting76 5000 2 0.7300 B1 C2 299 N B1->B1->C2
30.4000 R_intersting77 5000 2 0.8200 B1 C2 299 N B1->B1->C2
30.5000 R_intersting78 5000 2 0.9100 B1 C2 299 N B1->B1->C2
30.6000 R_intersting79 5000 2 1.0000 B1 C2 299 N B1->B1->C2
30.7000 R_ctr_intersting7 5000 2 1.0900 B1 C2 299 N B1->B1->C2
30.9000 R_R_ctr_intersting7 0 1 0.2000 C2 B1 299 N C2->B1
36.1000 intersting9 1000 1 0.1000 B1 C2 299 N B1->C2
36.2000 R_ackr_intersting9 5000 1 0.1000 C2 B1 299 N C2->B1
36.3000 R_intersting90 5000 1 0.1900 C2 B1 299 N C2->B1
36.4000 R_intersting91 5000 1 0.2800 C2 B1 299 N C2->B1
36.5000 R_intersting92 5000 1 0.3700 C2 B1 299 N C2->B1
36.6000 R_intersting93 5000 1 0.4600 C2 B1 299 N C2->B1
36.7000 R_intersting94 5000 1 0.5500 C2 B1 299 N C2->B1
36.8000 R_intersting95 5000 1 0.6400 C2 B1 299 N C2->B1
36.9000 R_intersting96 5000 1 0.7300 C2 B1 299 N C2->B1
37.0000 R_intersting97 5000 1 0.8200 C2 B1 299 N C2->B1
37.1000 R_intersting98 5000 1 0.9100 C2 B1 299 N C2->B1
37.2000 R_intersting99 5000 1 1.0000 C2 B1 299 N C2->B1
37.3000 R_ctr_intersting9 5000 1 1.0900 C2 B1 299 N C2->B1
37.5000 R_R_ctr_intersting9 0 1 0.2000 B1 C2 299 N B1->C2
48.1000 intersting12 1000 1 0.1000 A0 B1 299 N A0->B1
48.2000 R_ackr_intersting12 5000 1 0.1000 B1 A0 299 N B1->A0
48.3000 R_intersting120 5000 1 0.1900 B1 A0 299 N B1->A0
48.4000 R_intersting121 5000 1 0.2800 B1 A0 299 N B1->A0
48.5000 R_intersting122 5000 1 0.3700 B1 A0 299 N B1->A0
48.6000 R_intersting123 5000 1 0.4600 B1 A0 299 N B1->A0
48.7000 R_intersting124 5000 1 0.5500 B1 A0 299 N B1->A0
48.8000 R_intersting125 5000 1 0.6400 B1 A0 299 N B1->A0
48.9000 R_intersting126 5000 1 0.7300 B1 A0 299 N B1->A0
49.0000 R_intersting127 5000 1 0.8200 B1 A0 299 N B1->A0
49.1000 R_intersting128 5000 1 0.9100 B1 A0 299 N B1->A0
49.2000 R_intersting129 5000 1 1.0000 B1 A0 299 N B1->A0
49.3000 R_ctr_intersting12 5000 1 1.0900 B1 A0 299 N B1->A0
49.4000 R_R_ctr_intersting12 0 1 0.1000 A0 B1 299 N A0->B1
52.2000 R_ackr_intersting13 5000 1 0.1000 B1 A0 299 N B1->A0
52.3000 intersting13 1000 2 0.1900 A0 C2 299 N A0->B1->C2
52.5000 R_ackr_intersting13 5000 1 0.2000 C2 B1 299 N C2->B1
53.7000 R_R_ctr_intersting13 0 1 0.1000 B1 C2 299 N B1->C2
53.8000 R_intersting130 5000 2 0.1900 B1 A0 299 N B1->B1->A0
53.9000 R_intersting131 5000 2 0.2800 B1 A0 299 N B1->B1->A0
54.0000 R_intersting132 5000 2 0.3700 B1 A0 299 N B1->B1->A0
54.1000 R_intersting133 5000 2 0.4600 B1 A0 299 N B1->B1->A0
54.2000 R_intersting134 5000 2 0.5500 B1 A0 299 N B1->B1->A0
54.3000 R_intersting135 5000 2 0.6400 B1 A0 299 N B1->B1->A0
54.4000 R_intersting136 5000 2 0.7300 B1 A0 299 N B1->B1->A0
54.5000 R_intersting137 5000 2 0.8200 B1 A0 299 N B1->B1->A0
54.6000 R_intersting138 5000 2 0.9100 B1 A0 299 N B1->B1->A0
54.7000 R_intersting139 5000 2 1.0000 B1 A0 299 N B1->B1->A0
54.8000 R_ctr_intersting13 5000 2 1.0900 B1 A0 299 N B1->B1->A0
55.0000 R_R_ctr_intersting13 0 1 0.2000 A0 B1 299 N A0->B1
60.3000 R_ackr_intersting15 5000 1 0.2000 B1 C2 299 N B1->C2
60.4000 intersting15 1000 2 0.2900 C2 A0 299 N C2->B1->A0
60.6000 R_ackr_intersting15 5000 1 0.2000 A0 B1 299 N A0->B1
61.8000 R_R_ctr_intersting15 0 1 0.1000 B1 A0 299 N B1->A0
61.9000 R_intersting150 5000 2 0.1900 B1 C2 299 N B1->B1->C2
62.0000 R_intersting151 5000 2 0.2800 B1 C2 299 N B1->B1->C2
62.1000 R_intersting152 5000 2 0.3700 B1 C2 299 N B1->B1->C2
62.2000 R_intersting153 5000 2 0.4600 B1 C2 299 N B1->B1->C2
62.3000 R_intersting154 5000 2 0.5500 B1 C2 299 N B1->B1->C2
62.4000 R_intersting155 5000 2 0.6400 B1 C2 299 N B1->B1->C2
62.5000 R_intersting156 5000 2 0.7300 B1 C2 299 N B1->B1->C2
62.6000 R_intersting157 5000 2 0.8200 B1 C2 299 N B1->B1->C2
62.7000 R_intersting158 5000 2 0.9100 B1 C2 299 N B1->B1->C2
62.8000 R_intersting159 5000 2 1.0000 B1 C2 299 N B1->B1->C2
62.9000 R_ctr_intersting15 5000 2 1.0900 B1 C2 299 N B1->B1->C2
63.0000 R_R_ctr_intersting15 0 1 0.1000 C2 B1 299 N C2->B1
76.3000 R_ackr_intersting19 5000 1 0.2000 B1 A0 299 N B1->A0
76.4000 intersting19 1000 2 0.2900 A0 C2 299 N A0->B1->C2
76.5000 R_ackr_intersting19 5000 1 0.1000 C2 B1 299 N C2->B1
77.7000 R_R_ctr_intersting19 0 1 0.1000 B1 C2 299 N B1->C2
77.8000 R_intersting190 5000 2 0.1900 B1 A0 299 N B1->B1->A0
77.9000 R_intersting191 5000 2 0.2800 B1 A0 299 N B1->B1->A0
78.0000 R_intersting192 5000 2 0.3700 B1 A0 299 N B1->B1->A0
78.1000 R_intersting193 5000 2 0.4600 B1 A0 299 N B1->B1->A0
78.2000 R_intersting194 5000 2 0.5500 B1 A0 299 N B1->B1->A0
78.3000 R_intersting195 5000 2 0.6400 B1 A0 299 N B1->B1->A0
78.4000 R_intersting196 5000 2 0.7300 B1 A0 299 N B1->B1->A0
78.5000 R_intersting197 5000 2 0.8200 B1 A0 299 N B1->B1->A0
78.6000 R_intersting198 5000 2 0.9100 B1 A0 299 N B1->B1->A0
78.7000 R_intersting199 5000 2 1.0000 B1 A0 299 N B1->B1->A0
84.1000 intersting21 1000 1 0.1000 B1 A0 299 N B1->A0
84.2000 R_ackr_intersting21 5000 1 0.1000 A0 B1 299 N A0->B1
84.3000 R_intersting210 5000 1 0.1900 A0 B1 299 N A0->B1
84.4000 R_intersting211 5000 1 0.2800 A0 B1 299 N A0->B1
84.5000 R_intersting212 5000 1 0.3700 A0 B1 299 N A0->B1
84.6000 R_intersting213 5000 1 0.4600 A0 B1 299 N A0->B1
84.7000 R_intersting214 5000 1 0.5500 A0 B1 299 N A0->B1
84.8000 R_intersting215 5000 1 0.6400 A0 B1 299 N A0->B1
84.9000 R_intersting216 5000 1 0.7300 A0 B1 299 N A0->B1
85.0000 R_intersting217 5000 1 0.8200 A0 B1 299 N A0->B1
85.1000 R_intersting218 5000 1 0.9100 A0 B1 299 N A0->B1
85.2000 R_intersting219 5000 1 1.0000 A0 B1 299 N A0->B1
85.3000 R_ctr_intersting21 5000 1 1.0900 A0 B1 299 N A0->B1
85.5000 R_R_ctr_intersting21 0 1 0.2000 B1 A0 299 N B1->A0
88.3000 R_ackr_intersting22 5000 1 0.2000 B1 C2 299 N B1->C2
88.4000 intersting22 1000 2 0.2900 C2 A0 299 N C2->B1->A0
88.6000 R_ackr_intersting22 5000 1 0.2000 A0 B1 299 N A0->B1
89.8000 R_R_ctr_intersting22 0 1 0.2000 B1 A0 299 N B1->A0
89.9000 R_R_R_ctr_intersting226 0 1 0.1000 A0 B1 299 N A0->B1
90.0000 R_R_R_ctr_intersting22 0 1 0.1900 A0 B1 299 N A0->B1
90.2000 R_intersting220 5000 2 0.1900 B1 C2 299 N B1->B1->C2
90.3000 R_intersting221 5000 2 0.2800 B1 C2 299 N B1->B1->C2
90.4000 R_intersting222 5000 2 0.3700 B1 C2 299 N B1->B1->C2
90.5000 R_intersting223 5000 2 0.4600 B1 C2 299 N B1->B1->C2
90.6000 R_intersting224 5000 2 0.5500 B1 C2 299 N B1->B1->C2
90.7000 R_intersting225 5000 2 0.6400 B1 C2 299 N B1->B1->C2
90.8000 R_R_R_ctr_intersting226 0 2 0.7300 B1 C2 299 N B1->B1->C2
90.9000 R_intersting227 5000 2 0.8200 B1 C2 299 N B1->B1->C2
91.0000 R_intersting228 5000 2 0.9100 B1 C2 299 N B1->B1->C2
91.1000 R_intersting229 5000 2 1.0000 B1 C2 299 N B1->B1->C2
91.2000 R_ctr_intersting22 0 2 1.0900 B1 C2 299 N B1->B1->C2
91.3000 R_R_ctr_intersting22 0 1 0.1000 C2 B1 299 N C2->B1
96.1000 intersting24 1000 1 0.1000 A0 B1 299 N A0->B1
96.2000 R_ackr_intersting24 5000 1 0.1000 B1 A0 299 N B1->A0
96.3000 R_intersting240 5000 1 0.1900 B1 A0 299 N B1->A0
96.4000 R_intersting241 5000 1 0.2800 B1 A0 299 N B1->A0
96.5000 R_intersting242 5000 1 0.3700 B1 A0 299 N B1->A0
96.6000 R_intersting243 5000 1 0.4600 B1 A0 299 N B1->A0
96.7000 R_intersting244 5000 1 0.5500 B1 A0 299 N B1->A0
96.8000 R_intersting245 5000 1 0.6400 B1 A0 299 N B1->A0
96.9000 R_intersting246 5000 1 0.7300 B1 A0 299 N B1->A0
97.0000 R_intersting247 5000 1 0.8200 B1 A0 299 N B1->A0
97.1000 R_intersting249 5000 1 0.9000 B1 A0 299 N B1->A0
97.2000 R_ctr_intersting24 5000 1 0.9900 B1 A0 299 N B1->A0
97.4000 R_R_ctr_intersting24 0 1 0.2000 A0 B1 299 N A0->B1
97.5000 R_R_R_ctr_intersting248 0 1 0.1000 B1 A0 299 N B1->A0
97.6000 R_R_R_ctr_intersting24 0 1 0.1900 B1 A0 299 N B1->A0
97.7000 R_R_R_R_ctr_intersting24 0 1 0.1000 A0 B1 299 N A0->B1
100.1000 intersting25 1000 1 0.1000 B1 C2 299 N B1->C2
100.2000 R_ackr_intersting25 5000 1 0.1000 C2 B1 299 N C2->B1
100.3000 R_intersting250 5000 1 0.1900 C2 B1 299 N C2->B1
100.4000 R_intersting251 5000 1 0.2800 C2 B1 299 N C2->B1
100.5000 R_intersting252 5000 1 0.3700 C2 B1 299 N C2->B1
100.6000 R_intersting253 5000 1 0.4600 C2 B1 299 N C2->B1
100.7000 R_intersting254 5000 1 0.5500 C2 B1 299 N C2->B1
100.8000 R_intersting255 5000 1 0.6400 C2 B1 299 N C2->B1
100.9000 R_intersting256 5000 1 0.7300 C2 B1 299 N C2->B1
101.0000 R_intersting257 5000 1 0.8200 C2 B1 299 N C2->B1
101.1000 R_intersting258 5000 1 0.9100 C2 B1 299 N C2->B1
101.2000 R_intersting259 5000 1 1.0000 C2 B1 299 N C2->B1
101.3000 R_ctr_intersting25 5000 1 1.0900 C2 B1 299 N C2->B1
101.5000 R_R_ctr_intersting25 0 1 0.2000 B1 C2 299 N B1->C2
108.1000 intersting27 1000 1 0.1000 B1 C2 299 N B1->C2
108.2000 R_ackr_intersting27 5000 1 0.1000 C2 B1 299 N C2->B1
108.3000 R_intersting270 5000 1 0.1900 C2 B1 299 N C2->B1
108.4000 R_intersting271 5000 1 0.2800 C2 B1 299 N C2->B1
108.5000 R_intersting273 5000 1 0.3600 C2 B1 299 N C2->B1
108.6000 R_intersting274 5000 1 0.4500 C2 B1 299 N C2->B1
108.7000 R_intersting275 5000 1 0.5400 C2 B1 299 N C2->B1
108.8000 R_intersting276 5000 1 0.6300 C2 B1 299 N C2->B1
108.9000 R_intersting277 5000 1 0.7200 C2 B1 299 N C2->B1
109.0000 R_intersting278 5000 1 0.8100 C2 B1 299 N C2->B1
109.1000 R_intersting279 5000 1 0.9000 C2 B1 299 N C2->B1
109.2000 R_ctr_intersting27 5000 1 0.9900 C2 B1 299 N C2->B1
109.4000 R_R_ctr_intersting27 0 1 0.2000 B1 C2 299 N B1->C2
109.5000 R_R_R_ctr_intersting272 0 1 0.1000 C2 B1 299 N C2->B1
109.6000 R_R_R_ctr_intersting27 0 1 0.1900 C2 B1 299 N C2->B1
109.7000 R_R_R_R_ctr_intersting27 0 1 0.1000 B1 C2 299 N B1->C2
128.1000 intersting32 1000 1 0.1000 B1 C2 299 N B1->C2
128.3000 R_ackr_intersting32 5000 1 0.2000 C2 B1 299 N C2->B1
128.4000 R_intersting320 5000 1 0.2900 C2 B1 299 N C2->B1
128.5000 R_intersting321 5000 1 0.3800 C2 B1 299 N C2->B1
128.6000 R_intersting322 5000 1 0.4700 C2 B1 299 N C2->B1
128.7000 R_intersting323 5000 1 0.5600 C2 B1 299 N C2->B1
128.8000 R_intersting324 5000 1 0.6500 C2 B1 299 N C2->B1
128.9000 R_intersting325 5000 1 0.7400 C2 B1 299 N C2->B1
129.0000 R_intersting326 5000 1 0.8300 C2 B1 299 N C2->B1
129.1000 R_intersting327 5000 1 0.9200 C2 B1 299 N C2->B1
129.2000 R_intersting328 5000 1 1.0100 C2 B1 299 N C2->B1
129.3000 R_intersting329 5000 1 1.1000 C2 B1 299 N C2->B1
129.4000 R_ctr_intersting32 5000 1 1.1900 C2 B1 299 N C2->B1
129.6000 R_R_ctr_intersting32 0 1 0.2000 B1 C2 299 N B1->C2
144.1000 intersting36 1000 1 0.1000 C2 B1 299 N C2->B1
144.2000 R_ackr_intersting36 5000 1 0.1000 B1 C2 299 N B1->C2
144.3000 R_intersting360 5000 1 0.1900 B1 C2 299 N B1->C2
144.4000 R_intersting361 5000 1 0.2800 B1 C2 299 N B1->C2
144.5000 R_intersting363 5000 1 0.3600 B1 C2 299 N B1->C2
144.6000 R_intersting364 5000 1 0.4500 B1 C2 299 N B1->C2
144.7000 R_intersting366 5000 1 0.5300 B1 C2 299 N B1->C2
144.8000 R_intersting367 5000 1 0.6200 B1 C2 299 N B1->C2
144.9000 R_intersting368 5000 1 0.7100 B1 C2 299 N B1->C2
145.0000 R_intersting369 5000 1 0.8000 B1 C2 299 N B1->C2
145.1000 R_ctr_intersting36 5000 1 0.8900 B1 C2 299 N B1->C2
145.2000 R_R_ctr_intersting36 0 1 0.1000 C2 B1 299 N C2->B1
145.3000 R_R_R_ctr_intersting365 0 1 0.1000 B1 C2 299 N B1->C2
145.4000 R_R_R_ctr_intersting362 0 1 0.2000 B1 C2 299 N B1->C2
145.5000 R_R_R_ctr_intersting36 0 1 0.2900 B1 C2 299 N B1->C2
145.6000 R_R_R_R_ctr_intersting36 0 1 0.1000 C2 B1 299 N C2->B1
151.7000 R_ackr_intersting33 0 1 0.1000 B1 C2 299 N B1->C2
151.8000 intersting33 5000 2 0.1900 C2 A0 299 N C2->B1->A0
151.9000 R_ackr_intersting33 0 1 0.1000 A0 B1 299 N A0->B1
153.2000 R_R_ctr_intersting33 0 1 0.3000 B1 A0 299 N B1->A0
153.3000 R_intersting330 0 2 0.3900 B1 C2 299 N B1->B1->C2
153.4000 R_intersting331 0 2 0.4800 B1 C2 299 N B1->B1->C2
153.5000 R_intersting332 0 2 0.5700 B1 C2 299 N B1->B1->C2
153.6000 R_intersting333 0 2 0.6600 B1 C2 299 N B1->B1->C2
153.7000 R_intersting334 0 2 0.7500 B1 C2 299 N B1->B1->C2
153.8000 R_intersting335 0 2 0.8400 B1 C2 299 N B1->B1->C2
153.9000 R_intersting336 0 2 0.9300 B1 C2 299 N B1->B1->C2
154.0000 R_intersting337 0 2 1.0200 B1 C2 299 N B1->B1->C2
154.1000 R_intersting338 0 2 1.1100 B1 C2 299 N B1->B1->C2
154.2000 R_ackr_intersting38 5000 1 1.2000 B1 A0 299 N B1->A0
154.3000 R_intersting339 0 2 1.3000 B1 C2 299 N B1->B1->C2
154.4000 R_ctr_intersting33 0 2 1.3900 B1 C2 299 N B1->B1->C2
154.5000 R_intersting380 5000 1 1.4800 B1 A0 299 N B1->A0
154.6000 R_intersting381 5000 1 1.5700 B1 A0 299 N B1->A0
154.7000 R_intersting382 5000 1 1.6600 B1 A0 299 N B1->A0
154.8000 R_intersting383 5000 1 1.7500 B1 A0 299 N B1->A0
154.9000 R_intersting384 5000 1 1.8400 B1 A0 299 N B1->A0
155.0000 R_intersting385 5000 1 1.9300 B1 A0 299 N B1->A0
155.1000 R_intersting386 5000 1 2.0200 B1 A0 299 N B1->A0
155.2000 R_intersting387 5000 1 2.1100 B1 A0 299 N B1->A0
155.3000 R_intersting388 5000 1 2.2000 B1 A0 299 N B1->A0
155.4000 R_intersting389 5000 1 2.2900 B1 A0 299 N B1->A0
155.5000 R_ctr_intersting38 5000 1 2.3800 B1 A0 299 N B1->A0
155.7000 R_R_ctr_intersting38 0 1 0.2000 A0 B1 299 N A0->B1
227.9000 R_ackr_intersting52 0 1 0.2000 B1 A0 299 N B1->A0
228.0000 intersting52 5000 2 0.2900 A0 C2 299 N A0->B1->C2
228.0000 R_ackr_intersting52 0 1 0.0000 C2 B1 299 N C2->B1
229.3000 R_R_ctr_intersting52 0 1 0.2000 B1 C2 299 N B1->C2
229.4000 R_intersting520 0 2 0.2900 B1 A0 299 N B1->B1->A0
229.5000 R_intersting521 0 2 0.3800 B1 A0 299 N B1->B1->A0
229.6000 R_intersting522 0 2 0.4700 B1 A0 299 N B1->B1->A0
229.7000 R_intersting523 0 2 0.5600 B1 A0 299 N B1->B1->A0
229.8000 R_intersting524 0 2 0.6500 B1 A0 299 N B1->B1->A0
229.9000 R_intersting525 0 2 0.7400 B1 A0 299 N B1->B1->A0
230.0000 R_intersting527 0 2 0.8200 B1 A0 299 N B1->B1->A0
230.1000 R_intersting528 0 2 0.9100 B1 A0 299 N B1->B1->A0
230.2000 R_intersting529 0 2 1.0000 B1 A0 299 N B1->B1->A0
230.3000 R_ctr_intersting52 0 2 1.0900 B1 A0 299 N B1->B1->A0
230.5000 R_R_ctr_intersting52 0 1 0.2000 A0 B1 299 N A0->B1
230.6000 R_R_R_ctr_intersting526 0 1 0.1000 B1 A0 299 N B1->A0
230.7000 R_R_R_ctr_intersting52 0 1 0.1900 B1 A0 299 N B1->A0
230.9000 R_R_R_R_ctr_intersting52 0 1 0.2000 A0 B1 299 N A0->B1
268.1000 intersting67 1000 1 0.1000 C2 B1 299 N C2->B1
268.2000 R_ackr_intersting67 5000 1 0.1000 B1 C2 299 N B1->C2
268.3000 R_intersting670 5000 1 0.1900 B1 C2 299 N B1->C2
268.4000 R_intersting671 5000 1 0.2800 B1 C2 299 N B1->C2
268.5000 R_intersting672 5000 1 0.3700 B1 C2 299 N B1->C2
268.6000 R_intersting673 5000 1 0.4600 B1 C2 299 N B1->C2
268.7000 R_intersting674 5000 1 0.5500 B1 C2 299 N B1->C2
268.8000 R_intersting675 5000 1 0.6400 B1 C2 299 N B1->C2
268.9000 R_intersting677 5000 1 0.7200 B1 C2 299 N B1->C2
269.0000 R_intersting678 5000 1 0.8100 B1 C2 299 N B1->C2
269.1000 R_intersting679 5000 1 0.9000 B1 C2 299 N B1->C2
269.2000 R_ctr_intersting67 5000 1 0.9900 B1 C2 299 N B1->C2
269.4000 R_R_ctr_intersting67 0 1 0.2000 C2 B1 299 N C2->B1
269.6000 R_R_R_ctr_intersting676 0 1 0.2000 B1 C2 299 N B1->C2
269.7000 R_R_R_ctr_intersting67 0 1 0.2900 B1 C2 299 N B1->C2
269.9000 R_R_R_R_ctr_intersting67 0 1 0.2000 C2 B1 299 N C2->B1
276.3000 R_ackr_intersting69 5000 1 0.2000 B1 A0 299 N B1->A0
276.4000 intersting69 1000 2 0.2900 A0 C2 299 N A0->B1->C2
276.5000 R_ackr_intersting69 5000 1 0.1000 C2 B1 299 N C2->B1
277.7000 R_R_ctr_intersting69 0 1 0.1000 B1 C2 299 N B1->C2
277.8000 R_intersting690 5000 2 0.1900 B1 A0 299 N B1->B1->A0
277.9000 R_intersting691 5000 2 0.2800 B1 A0 299 N B1->B1->A0
278.0000 R_intersting692 5000 2 0.3700 B1 A0 299 N B1->B1->A0
278.1000 R_intersting693 5000 2 0.4600 B1 A0 299 N B1->B1->A0
278.2000 R_intersting694 5000 2 0.5500 B1 A0 299 N B1->B1->A0
278.3000 R_intersting695 5000 2 0.6400 B1 A0 299 N B1->B1->A0
278.4000 R_intersting696 5000 2 0.7300 B1 A0 299 N B1->B1->A0
278.5000 R_intersting697 5000 2 0.8200 B1 A0 299 N B1->B1->A0
278.6000 R_intersting698 5000 2 0.9100 B1 A0 299 N B1->B1->A0
278.7000 R_intersting699 5000 2 1.0000 B1 A0 299 N B1->B1->A0
278.8000 R_ctr_intersting69 5000 2 1.0900 B1 A0 299 N B1->B1->A0
278.9000 R_R_ctr_intersting69 0 1 0.1000 A0 B1 299 N A0->B1
284.1000 intersting71 1000 1 0.1000 C2 B1 299 N C2->B1
284.2000 R_ackr_intersting71 5000 1 0.1000 B1 C2 299 N B1->C2
284.3000 R_intersting710 5000 1 0.1900 B1 C2 299 N B1->C2
284.4000 R_intersting711 5000 1 0.2800 B1 C2 299 N B1->C2
284.5000 R_intersting712 5000 1 0.3700 B1 C2 299 N B1->C2
284.6000 R_intersting713 5000 1 0.4600 B1 C2 299 N B1->C2
284.7000 R_intersting714 5000 1 0.5500 B1 C2 299 N B1->C2
284.8000 R_intersting715 5000 1 0.6400 B1 C2 299 N B1->C2
284.9000 R_intersting716 5000 1 0.7300 B1 C2 299 N B1->C2
285.0000 R_intersting717 5000 1 0.8200 B1 C2 299 N B1->C2
285.1000 R_intersting718 5000 1 0.9100 B1 C2 299 N B1->C2
285.2000 R_intersting719 5000 1 1.0000 B1 C2 299 N B1->C2
285.3000 R_ctr_intersting71 5000 1 1.0900 B1 C2 299 N B1->C2
285.5000 R_R_ctr_intersting71 0 1 0.2000 C2 B1 299 N C2->B1
308.3000 R_ackr_intersting77 5000 1 0.2000 B1 A0 299 N B1->A0
308.4000 R_intersting770 5000 1 0.2800 B1 A0 299 N B1->A0
308.5000 R_intersting771 5000 1 0.3700 B1 A0 299 N B1->A0
308.6000 R_intersting772 5000 1 0.4600 B1 A0 299 N B1->A0
